player_id,player_name,season,team,age,games,targets,team_targets,target_share,fantasy_points_ppr,fantasy_ppg,positional_finish,target_share_bucket
00-0030670,Bennie Fowler,2020,NO,29.0,2.0,6,508,0.011811023622047244,3.1,1.55,201.0,<10%
00-0031339,Donte Moncrief,2020,NE,27.0,5.0,2,420,0.004761904761904762,2.9,0.58,202.0,<10%
00-0032881,Tommylee Lewis,2020,NO,28.0,5.0,3,508,0.005905511811023622,2.9,0.58,203.0,<10%
00-0034267,Jaleel Scott,2020,NYJ,25.0,1.0,1,463,0.0021598272138228943,2.6,2.6,204.0,<10%
00-0036133,James Proche,2020,BAL,24.0,13.0,3,392,0.007653061224489796,2.4,0.1846153846153846,205.0,<10%
00-0034317,Keith Kirkwood,2020,CAR,26.0,1.0,2,527,0.003795066413662239,2.3,2.3,206.0,<10%
00-0034631,Vyncint Smith,2020,NYJ,24.0,4.0,3,463,0.0064794816414686825,2.3,0.575,207.0,<10%
00-0033386,Cody Hollister,2020,TEN,27.0,1.0,1,468,0.002136752136752137,2.2,2.2,208.0,<10%
00-0033481,Marcus Kemp,2020,KC,25.0,4.0,1,611,0.0016366612111292963,2.1,0.525,209.0,<10%
00-0033474,Gehrig Dieter,2020,KC,27.0,1.0,2,611,0.0032733224222585926,2.0,2.0,210.0,<10%
00-0031763,DeAndre Carter,2020,CHI/HOU,27.0,13.0,2,1121,0.001784121320249777,1.8,0.13846153846153847,211.0,<10%
00-0035341,Trenton Irwin,2020,CIN,25.0,1.0,2,566,0.0035335689045936395,1.5,1.5,212.0,<10%
00-0033839,Dede Westbrook,2020,JAX,27.0,2.0,1,585,0.0017094017094017094,1.4,0.7,213.0,<10%
00-0032778,Tajae Sharpe,2020,MIN,26.0,3.0,3,485,0.006185567010309278,0.0,0.0,219.0,<10%
00-0033215,Cyril Grayson,2020,TB,27.0,2.0,3,606,0.0049504950495049506,0.0,0.0,220.0,<10%
00-0033911,Taywan Taylor,2020,CLE,25.0,1.0,1,467,0.0021413276231263384,0.0,0.0,221.0,<10%
00-0034207,Jeff Badet,2020,WAS,26.0,1.0,1,573,0.0017452006980802793,0.0,0.0,222.0,<10%
00-0034660,Rico Gafford,2020,LV,24.0,3.0,2,523,0.0038240917782026767,0.0,0.0,224.0,<10%
00-0033908,Cooper Kupp,2021,LA,28.0,17.0,191,602,0.31727574750830567,439.5,25.852941176470587,1.0,30%+
00-0031381,Davante Adams,2021,GB,29.0,16.0,169,570,0.2964912280701754,344.3,21.51875,2.0,25-30%
00-0035719,Deebo Samuel Sr.,2021,SF,25.0,16.0,121,497,0.24346076458752516,338.96000000000004,21.185000000000002,3.0,20-25%
00-0036322,Justin Jefferson,2021,MIN,22.0,17.0,167,578,0.2889273356401384,330.4,19.435294117647057,4.0,25-30%
00-0036900,Ja'Marr Chase,2021,CIN,21.0,17.0,128,540,0.23703703703703705,304.6,17.91764705882353,5.0,20-25%
00-0033040,Tyreek Hill,2021,KC,27.0,17.0,159,637,0.24960753532182103,296.5,17.441176470588236,6.0,20-25%
00-0031588,Stefon Diggs,2021,BUF,28.0,17.0,164,623,0.26324237560192615,285.5,16.794117647058822,7.0,25-30%
00-0035216,Diontae Johnson,2021,PIT,25.0,16.0,169,653,0.25880551301684535,274.4,17.15,8.0,25-30%
00-0031408,Mike Evans,2021,TB,28.0,16.0,114,716,0.15921787709497207,262.5,16.40625,9.0,15-20%
00-0034983,Hunter Renfrow,2021,LV,26.0,17.0,128,603,0.21227197346600332,259.1,15.241176470588236,10.0,20-25%
00-0030279,Keenan Allen,2021,LAC,29.0,16.0,157,659,0.23823975720789076,257.8,16.1125,11.0,20-25%
00-0036613,Jaylen Waddle,2021,MIA,23.0,16.0,140,599,0.2337228714524207,247.8,15.4875,12.0,20-25%
00-0033536,Mike Williams,2021,LAC,27.0,16.0,129,659,0.19575113808801214,246.6,15.4125,13.0,15-20%
00-0035640,DK Metcalf,2021,SEA,24.0,17.0,129,474,0.2721518987341772,244.3,14.370588235294118,14.0,25-30%
00-0033921,Chris Godwin Jr.,2021,TB,25.0,14.0,127,716,0.17737430167597765,242.4,17.314285714285713,15.0,15-20%
00-0032211,Tyler Lockett,2021,SEA,29.0,16.0,107,474,0.22573839662447256,241.4,15.0875,16.0,20-25%
00-0036252,Michael Pittman,2021,IND,24.0,17.0,129,502,0.25697211155378485,238.6,14.035294117647059,17.0,25-30%
00-0034827,DJ Moore,2021,CAR,24.0,17.0,163,575,0.28347826086956524,237.5,13.970588235294118,18.0,25-30%
00-0036358,CeeDee Lamb,2021,DAL,22.0,16.0,120,637,0.18838304552590268,232.8,14.55,19.0,15-20%
00-0031236,Brandin Cooks,2021,HOU,28.0,16.0,134,523,0.25621414913957935,231.8,14.4875,20.0,25-30%
00-0035662,Marquise Brown,2021,BAL,24.0,16.0,146,591,0.2470389170896785,228.3,14.26875,21.0,20-25%
00-0036963,Amon-Ra St. Brown,2021,DET,22.0,16.0,119,565,0.21061946902654868,227.3,14.20625,22.0,20-25%
00-0036309,Darnell Mooney,2021,CHI,24.0,17.0,140,524,0.26717557251908397,219.7,12.923529411764704,23.0,25-30%
00-0036410,Tee Higgins,2021,CIN,22.0,14.0,110,540,0.2037037037037037,219.1,15.65,24.0,20-25%
00-0035659,Terry McLaurin,2021,WAS,26.0,17.0,130,534,0.24344569288389514,213.5,12.558823529411764,25.0,20-25%
00-0034775,Christian Kirk,2021,ARI,25.0,17.0,103,570,0.18070175438596492,207.62,12.212941176470588,26.0,15-20%
00-0031544,Amari Cooper,2021,DAL,27.0,15.0,104,637,0.16326530612244897,202.5,13.5,27.0,15-20%
00-0030035,Adam Thielen,2021,MIN,31.0,13.0,95,578,0.1643598615916955,199.8,15.36923076923077,28.0,15-20%
00-0034960,Jakobi Meyers,2021,NE,25.0,16.0,126,524,0.24045801526717558,186.3,11.64375,29.0,20-25%
00-0036912,DeVonta Smith,2021,PHI,23.0,17.0,104,468,0.2222222222222222,185.6,10.91764705882353,30.0,20-25%
00-0033009,Tyler Boyd,2021,CIN,27.0,16.0,94,540,0.17407407407407408,183.84,11.49,31.0,15-20%
00-0035676,A.J. Brown,2021,TEN,24.0,13.0,105,522,0.20114942528735633,180.9,13.915384615384616,32.0,20-25%
00-0033307,Kendrick Bourne,2021,NE,26.0,17.0,70,524,0.13358778625954199,180.5,10.617647058823529,33.0,10-15%
00-0029293,Marvin Jones,2021,JAX,31.0,17.0,120,583,0.2058319039451115,180.2,10.6,34.0,20-25%
00-0036261,Brandon Aiyuk,2021,SF,23.0,17.0,84,497,0.16901408450704225,170.3,10.01764705882353,35.0,15-20%
00-0036415,Van Jefferson,2021,LA,25.0,17.0,89,602,0.1478405315614618,168.20000000000002,9.894117647058824,36.0,10-15%
00-0036326,Chase Claypool,2021,PIT,23.0,15.0,105,653,0.16079632465543645,166.6,11.106666666666666,37.0,15-20%
00-0034411,Russell Gage,2021,ATL,25.0,13.0,94,554,0.16967509025270758,163.0,12.538461538461538,38.0,15-20%
00-0029000,Cole Beasley,2021,BUF,32.0,16.0,112,623,0.1797752808988764,159.3,9.95625,39.0,15-20%
00-0036345,K.J. Osborn,2021,MIN,24.0,17.0,82,578,0.14186851211072665,158.5,9.323529411764707,40.0,10-15%
00-0027942,A.J. Green,2021,ARI,33.0,16.0,92,570,0.16140350877192983,156.8,9.8,41.0,15-20%
00-0033375,Tim Patrick,2021,DEN,28.0,16.0,85,517,0.1644100580270793,156.4,9.775,42.0,15-20%
00-0036219,Marquez Callaway,2021,NO,23.0,17.0,84,474,0.17721518987341772,151.79999999999998,8.92941176470588,43.0,15-20%
00-0034348,Courtland Sutton,2021,DEN,26.0,17.0,98,517,0.1895551257253385,150.24,8.83764705882353,44.0,15-20%
00-0034418,Cedrick Wilson Jr.,2021,DAL,26.0,14.0,61,637,0.09576138147566719,147.82,10.558571428571428,45.0,<10%
00-0030564,DeAndre Hopkins,2021,ARI,29.0,10.0,64,570,0.11228070175438597,147.2,14.719999999999999,46.0,10-15%
00-0034521,Allen Lazard,2021,GB,26.0,14.0,60,570,0.10526315789473684,142.5,10.178571428571429,47.0,10-15%
00-0035140,Mecole Hardman,2021,KC,23.0,17.0,83,637,0.130298273155416,140.9,8.288235294117648,48.0,10-15%
00-0032688,Robbie Chosen,2021,CAR,28.0,17.0,110,575,0.19130434782608696,138.5,8.147058823529411,49.0,15-20%
00-0036980,Elijah Moore,2021,NYJ,21.0,11.0,77,581,0.13253012048192772,138.2,12.563636363636363,50.0,10-15%
00-0030431,Robert Woods,2021,LA,29.0,9.0,69,602,0.11461794019933555,137.2,15.244444444444444,51.0,10-15%
00-0031382,Jarvis Landry,2021,CLE,29.0,12.0,87,499,0.1743486973947896,133.0,11.083333333333334,52.0,15-20%
00-0032464,Kalif Raymond,2021,DET,27.0,16.0,71,565,0.1256637168141593,132.4,8.275,53.0,10-15%
00-0027685,Emmanuel Sanders,2021,BUF,34.0,14.0,72,623,0.11556982343499198,131.7,9.407142857142857,54.0,10-15%
00-0031235,Odell Beckham Jr.,2021,CLE/LA,29.0,14.0,82,1101,0.07447774750227067,129.1,9.221428571428572,55.0,<10%
00-0034297,Byron Pringle,2021,KC,28.0,16.0,60,637,0.09419152276295134,128.8,8.05,56.0,<10%
00-0036268,Laviska Shenault Jr.,2021,JAX,23.0,16.0,100,583,0.17152658662092624,127.0,7.9375,57.0,15-20%
00-0036196,Gabe Davis,2021,BUF,22.0,15.0,63,623,0.10112359550561797,125.9,8.393333333333334,58.0,10-15%
00-0027793,Antonio Brown,2021,TB,33.0,7.0,62,716,0.08659217877094973,121.1,17.3,59.0,<10%
00-0034419,Braxton Berrios,2021,NYJ,26.0,16.0,65,581,0.11187607573149742,121.1,7.56875,60.0,10-15%
00-0036271,Quez Watkins,2021,PHI,23.0,17.0,62,468,0.13247863247863248,116.0,6.823529411764706,61.0,10-15%
00-0035215,Deonte Harty,2021,NO,24.0,13.0,59,474,0.12447257383966245,115.1,8.853846153846153,62.0,10-15%
00-0036936,Rondale Moore,2021,ARI,21.0,14.0,64,570,0.11228070175438597,111.1,7.935714285714285,63.0,10-15%
00-0031941,Jamison Crowder,2021,NYJ,28.0,12.0,71,581,0.12220309810671257,109.7,9.141666666666667,64.0,10-15%
00-0036233,Donovan Peoples-Jones,2021,CLE,22.0,13.0,58,499,0.11623246492985972,109.7,8.438461538461539,65.0,10-15%
00-0036365,Bryan Edwards,2021,LV,23.0,16.0,59,603,0.0978441127694859,109.1,6.81875,66.0,<10%
00-0036182,Nick Westbrook-Ikhine,2021,TEN,24.0,15.0,57,522,0.10919540229885058,107.6,7.173333333333333,67.0,10-15%
00-0033891,Zay Jones,2021,LV,26.0,15.0,70,603,0.11608623548922056,105.89999999999999,7.06,68.0,10-15%
00-0033871,Corey Davis,2021,NYJ,26.0,9.0,59,581,0.10154905335628227,105.2,11.68888888888889,69.0,10-15%
00-0031547,DeVante Parker,2021,MIA,28.0,9.0,73,599,0.12186978297161936,103.5,11.5,70.0,10-15%
00-0036550,Rashod Bateman,2021,BAL,22.0,12.0,68,591,0.11505922165820642,103.5,8.625,71.0,10-15%
00-0031549,Nelson Agholor,2021,NE,28.0,14.0,64,524,0.12213740458015267,103.39999999999999,7.385714285714285,72.0,10-15%
00-0035414,Jalen Guyton,2021,LAC,24.0,16.0,48,659,0.07283763277693475,97.2,6.075,73.0,<10%
00-0028002,Randall Cobb,2021,GB,31.0,11.0,39,570,0.06842105263157895,95.6,8.69090909090909,74.0,<10%
00-0033251,Zach Pascal,2021,IND,27.0,16.0,69,502,0.13745019920318724,94.5,5.90625,75.0,10-15%
00-0036988,Josh Palmer,2021,LAC,22.0,15.0,49,659,0.07435508345978756,92.9,6.193333333333333,76.0,<10%
00-0034764,Michael Gallup,2021,DAL,25.0,9.0,62,637,0.09733124018838304,91.5,10.166666666666666,77.0,<10%
00-0035208,Olamide Zaccheaus,2021,ATL,24.0,15.0,53,554,0.09566787003610108,89.8,5.986666666666666,78.0,<10%
00-0033932,Kenny Golladay,2021,NYG,28.0,14.0,76,564,0.1347517730496454,89.10000000000001,6.364285714285715,79.0,10-15%
00-0034765,Tre'Quan Smith,2021,NO,25.0,10.0,50,474,0.10548523206751055,87.7,8.77,80.0,10-15%
00-0031428,Allen Robinson,2021,CHI,28.0,12.0,66,524,0.12595419847328243,87.0,7.25,81.0,10-15%
00-0034272,Marquez Valdes-Scantling,2021,GB,27.0,11.0,55,570,0.09649122807017543,87.0,7.909090909090909,82.0,<10%
00-0031763,DeAndre Carter,2021,WAS,28.0,17.0,44,534,0.08239700374531835,86.5,5.088235294117647,83.0,<10%
00-0036247,Freddie Swain,2021,SEA,23.0,17.0,40,474,0.08438818565400844,86.5,5.088235294117647,84.0,<10%
00-0036407,Jerry Jeudy,2021,DEN,22.0,10.0,56,517,0.10831721470019343,85.0,8.5,85.0,10-15%
00-0036357,Henry Ruggs III,2021,LV,22.0,7.0,36,603,0.05970149253731343,84.5,12.071428571428571,86.0,<10%
00-0036554,Nico Collins,2021,HOU,22.0,14.0,60,523,0.1147227533460803,83.6,5.971428571428571,87.0,10-15%
00-0032951,Laquon Treadwell,2021,JAX,26.0,12.0,51,583,0.08747855917667238,82.4,6.866666666666667,88.0,<10%
00-0036913,Kadarius Toney,2021,NYG,22.0,9.0,57,564,0.10106382978723404,82.36,9.151111111111112,89.0,10-15%
00-0036259,Jauan Jennings,2021,SF,24.0,13.0,38,497,0.07645875251509054,82.19999999999999,6.323076923076922,90.0,<10%
00-0033572,Jamal Agnew,2021,JAX,26.0,10.0,39,583,0.06689536878216124,82.0,8.2,91.0,<10%
00-0033943,Josh Reynolds,2021,DET/TEN,26.0,11.0,49,1087,0.045078196872125116,80.6,7.327272727272727,92.0,<10%
00-0027944,Julio Jones,2021,TEN,32.0,10.0,48,522,0.09195402298850575,80.4,8.040000000000001,93.0,<10%
00-0032009,Adam Humphries,2021,WAS,28.0,17.0,62,534,0.11610486891385768,79.3,4.664705882352941,94.0,10-15%
00-0033681,Keelan Cole,2021,NYJ,28.0,14.0,51,581,0.08777969018932874,78.9,5.635714285714286,95.0,<10%
00-0036387,Jalen Reagor,2021,PHI,22.0,17.0,57,468,0.12179487179487179,78.1,4.594117647058823,96.0,10-15%
00-0032385,Sterling Shepard,2021,NYG,28.0,7.0,53,564,0.09397163120567376,77.7,11.1,97.0,<10%
00-0036331,Devin Duvernay,2021,BAL,24.0,16.0,47,591,0.07952622673434856,77.2,4.825,98.0,<10%
00-0026189,DeSean Jackson,2021,LA/LV,35.0,14.0,34,1205,0.028215767634854772,75.80000000000001,5.4142857142857155,99.0,<10%
00-0029608,T.Y. Hilton,2021,IND,32.0,10.0,37,502,0.07370517928286853,74.1,7.409999999999999,100.0,<10%
00-0036427,Tyler Johnson,2021,TB,23.0,16.0,55,716,0.07681564245810056,72.0,4.5,101.0,<10%
00-0034837,Calvin Ridley,2021,ATL,27.0,5.0,52,554,0.09386281588447654,71.1,14.219999999999999,102.0,<10%
00-0031325,Sammy Watkins,2021,BAL,28.0,11.0,49,591,0.0829103214890017,70.4,6.4,103.0,<10%
00-0032775,Demarcus Robinson,2021,KC,27.0,14.0,41,637,0.06436420722135008,69.4,4.957142857142857,104.0,<10%
00-0026035,Danny Amendola,2021,HOU,36.0,8.0,38,523,0.07265774378585087,68.8,8.6,105.0,<10%
00-0035535,Darius Slayton,2021,NYG,24.0,13.0,58,564,0.10283687943262411,68.6,5.276923076923077,106.0,10-15%
00-0034407,Ray-Ray McCloud,2021,PIT,25.0,16.0,66,653,0.10107197549770292,68.2,4.2625,107.0,10-15%
00-0032355,Chester Rogers,2021,TEN,27.0,16.0,43,522,0.08237547892720307,67.0,4.1875,108.0,<10%
00-0031868,Damiere Byrd,2021,CHI,28.0,11.0,38,524,0.07251908396946564,66.9,6.081818181818182,109.0,<10%
00-0034676,James Washington,2021,PIT,25.0,15.0,44,653,0.06738131699846861,65.8,4.386666666666667,110.0,<10%
00-0032128,Chris Conley,2021,HOU,29.0,14.0,37,523,0.07074569789674952,64.6,4.614285714285714,111.0,<10%
00-0033555,Mack Hollins,2021,MIA,28.0,15.0,28,599,0.04674457429048414,60.3,4.02,112.0,<10%
00-0035126,Antoine Wesley,2021,ARI,24.0,8.0,32,570,0.056140350877192984,57.800000000000004,7.2250000000000005,113.0,<10%
00-0032977,Rashard Higgins,2021,CLE,27.0,12.0,47,499,0.09418837675350701,57.5,4.791666666666667,114.0,<10%
00-0030068,Marquise Goodwin,2021,CHI,31.0,14.0,40,524,0.07633587786259542,57.2,4.085714285714286,115.0,<10%
00-0032398,Chris Moore,2021,HOU,28.0,10.0,22,523,0.04206500956022945,55.7,5.57,116.0,<10%
00-0033466,Isaiah McKenzie,2021,BUF,26.0,15.0,26,623,0.04173354735152488,54.5,3.6333333333333333,117.0,<10%
00-0030525,Tavon Austin,2021,JAX,31.0,11.0,37,583,0.0634648370497427,53.4,4.8545454545454545,118.0,<10%
00-0035406,Lil'Jordan Humphrey,2021,NO,23.0,8.0,18,474,0.0379746835443038,49.9,6.2375,119.0,<10%
00-0036277,Quintez Cephus,2021,DET,23.0,5.0,22,565,0.03893805309734513,49.4,9.879999999999999,120.0,<10%
00-0034052,Brandon Zylstra,2021,CAR,28.0,12.0,25,575,0.043478260869565216,49.0,4.083333333333333,121.0,<10%
00-0034104,Cam Sims,2021,WAS,25.0,12.0,23,534,0.04307116104868914,48.8,4.066666666666666,122.0,<10%
00-0030669,Albert Wilson,2021,MIA,29.0,10.0,39,599,0.0651085141903172,48.0,4.8,123.0,<10%
00-0032778,Tajae Sharpe,2021,ATL,27.0,14.0,37,554,0.06678700361010831,48.0,3.4285714285714284,124.0,<10%
00-0035021,Ashton Dulin,2021,IND,24.0,16.0,22,502,0.043824701195219126,45.5,2.84375,125.0,<10%
00-0034867,Malik Turner,2021,DAL,25.0,7.0,16,637,0.02511773940345369,44.9,6.414285714285714,126.0,<10%
00-0033215,Cyril Grayson,2021,TB,28.0,3.0,12,716,0.01675977653631285,44.6,14.866666666666667,127.0,<10%
00-0032791,Jakeem Grant,2021,CHI/MIA,29.0,15.0,17,1123,0.015138023152270703,43.5,2.9,128.0,<10%
00-0033460,John Ross,2021,NYG,26.0,9.0,20,564,0.03546099290780142,41.0,4.555555555555555,129.0,<10%
00-0033471,Isaiah Ford,2021,MIA,25.0,10.0,17,599,0.028380634390651086,40.1,4.01,130.0,<10%
00-0035864,Kendall Hinton,2021,DEN,24.0,11.0,23,517,0.04448742746615087,38.54,3.5036363636363634,131.0,<10%
00-0036133,James Proche,2021,BAL,25.0,7.0,20,591,0.0338409475465313,36.2,5.171428571428572,132.0,<10%
00-0033857,JuJu Smith-Schuster,2021,PIT,25.0,5.0,28,653,0.042879019908116385,34.8,6.959999999999999,133.0,<10%
00-0033733,Greg Ward,2021,PHI,26.0,10.0,11,468,0.023504273504273504,34.58,3.4579999999999997,134.0,<10%
00-0034777,DJ Chark,2021,JAX,25.0,3.0,22,583,0.03773584905660377,34.400000000000006,11.466666666666669,135.0,<10%
00-0033591,Noah Brown,2021,DAL,25.0,9.0,25,637,0.03924646781789639,34.4,3.822222222222222,136.0,<10%
00-0032054,Breshad Perriman,2021,TB,28.0,5.0,18,716,0.025139664804469275,33.4,6.68,137.0,<10%
00-0036999,Anthony Schwartz,2021,CLE,21.0,13.0,23,499,0.04609218436873747,33.4,2.569230769230769,138.0,<10%
00-0036955,Terrace Marshall Jr.,2021,CAR,21.0,12.0,30,575,0.05217391304347826,32.800000000000004,2.733333333333334,139.0,<10%
00-0029632,Mohamed Sanu,2021,SF,32.0,8.0,24,497,0.0482897384305835,32.7,4.0875,140.0,<10%
00-0035639,Parris Campbell,2021,IND,24.0,6.0,20,502,0.0398406374501992,32.2,5.366666666666667,141.0,<10%
00-0034854,KhaDarel Hodge,2021,DET,26.0,12.0,27,565,0.047787610619469026,30.7,2.558333333333333,142.0,<10%
00-0032200,Ty Montgomery,2021,NO,28.0,14.0,26,474,0.05485232067510549,29.9,2.1357142857142857,143.0,<10%
00-0036635,Ihmir Smith-Marsette,2021,MIN,22.0,6.0,6,578,0.010380622837370242,28.6,4.766666666666667,144.0,<10%
00-0036620,Dee Eskridge,2021,SEA,24.0,8.0,20,474,0.04219409282700422,28.3,3.5375,145.0,<10%
00-0036626,Dyami Brown,2021,WAS,22.0,10.0,25,534,0.04681647940074907,28.1,2.81,146.0,<10%
00-0034860,Dante Pettis,2021,NYG,26.0,3.0,16,564,0.028368794326241134,25.34,8.446666666666667,147.0,<10%
00-0032980,Marcus Johnson,2021,TEN,27.0,7.0,19,522,0.03639846743295019,24.799999999999997,3.5428571428571423,148.0,<10%
00-0036862,Ben Skowronek,2021,LA,24.0,12.0,20,602,0.03322259136212625,24.3,2.025,149.0,<10%
00-0034487,Trent Sherfield,2021,SF,25.0,12.0,20,497,0.04024144869215292,23.7,1.9749999999999999,150.0,<10%
00-0036254,Collin Johnson,2021,NYG,24.0,8.0,21,564,0.03723404255319149,21.5,2.6875,151.0,<10%
00-0036255,Denzel Mims,2021,NYJ,24.0,10.0,23,581,0.039586919104991396,21.3,2.13,152.0,<10%
00-0034930,Trinity Benson,2021,DET,24.0,7.0,22,565,0.03893805309734513,20.3,2.9,153.0,<10%
00-0034279,Equanimeous St. Brown,2021,GB,25.0,12.0,17,570,0.02982456140350877,20.2,1.6833333333333333,154.0,<10%
00-0036183,Kristian Wilkerson,2021,NE,24.0,1.0,8,524,0.015267175572519083,20.2,20.2,155.0,<10%
00-0035510,Jeff Smith,2021,NYJ,24.0,9.0,17,581,0.029259896729776247,19.2,2.1333333333333333,156.0,<10%
00-0035298,Scott Miller,2021,TB,24.0,6.0,9,716,0.012569832402234637,19.1,3.1833333333333336,157.0,<10%
00-0030085,Kenny Stills,2021,NO,29.0,7.0,23,474,0.04852320675105485,18.9,2.6999999999999997,158.0,<10%
00-0035544,Tom Kennedy,2021,DET,25.0,6.0,10,565,0.017699115044247787,18.4,3.0666666666666664,159.0,<10%
00-0032208,Phillip Dorsett,2021,HOU/JAX/SEA,28.0,5.0,14,1580,0.008860759493670886,18.0,3.6,160.0,<10%
00-0033839,Dede Westbrook,2021,MIN,28.0,15.0,15,578,0.025951557093425604,16.8,1.12,161.0,<10%
00-0036572,Shi Smith,2021,CAR,23.0,5.0,11,575,0.019130434782608695,16.1,3.22,162.0,<10%
00-0036627,Dez Fitzpatrick,2021,TEN,24.0,3.0,8,522,0.01532567049808429,15.9,5.3,163.0,<10%
00-0036671,Dax Milne,2021,WAS,22.0,9.0,14,534,0.026217228464419477,15.4,1.7111111111111112,164.0,<10%
00-0034353,Anthony Miller,2021,HOU/PIT,27.0,3.0,12,1176,0.01020408163265306,14.5,4.833333333333333,165.0,<10%
00-0029664,Josh Gordon,2021,KC,30.0,9.0,14,637,0.02197802197802198,14.200000000000001,1.577777777777778,166.0,<10%
00-0028237,Chris Hogan,2021,NO,34.0,5.0,8,474,0.016877637130801686,14.1,2.82,167.0,<10%
00-0035350,Preston Williams,2021,MIA,24.0,6.0,16,599,0.02671118530884808,13.799999999999999,2.3,168.0,<10%
00-0034686,Auden Tate,2021,CIN,24.0,4.0,4,540,0.007407407407407408,12.9,3.225,169.0,<10%
00-0035022,Penny Hart,2021,SEA,25.0,11.0,12,474,0.02531645569620253,12.9,1.1727272727272728,170.0,<10%
00-0027691,Andre Roberts,2021,HOU/LAC,33.0,16.0,2,1182,0.001692047377326565,12.4,0.775,171.0,<10%
00-0036412,KJ Hamler,2021,DEN,22.0,3.0,10,517,0.019342359767891684,12.399999999999999,4.133333333333333,172.0,<10%
00-0035593,Juwann Winfree,2021,GB,25.0,5.0,13,570,0.02280701754385965,11.8,2.3600000000000003,173.0,<10%
00-0036877,Jaelon Darden,2021,TB,22.0,9.0,12,716,0.01675977653631285,11.399999999999999,1.2666666666666666,174.0,<10%
00-0034652,Cameron Batson,2021,TEN,26.0,4.0,5,522,0.009578544061302681,11.0,2.75,175.0,<10%
00-0036110,Ja'Marcus Bradley,2021,CLE,25.0,4.0,4,499,0.008016032064128256,10.399999999999999,2.5999999999999996,176.0,<10%
00-0033114,Mike Thomas,2021,CIN,27.0,7.0,11,540,0.020370370370370372,10.2,1.457142857142857,177.0,<10%
00-0036228,Dezmon Patmon,2021,IND,23.0,4.0,4,502,0.00796812749003984,10.1,2.525,178.0,<10%
00-0033282,Curtis Samuel,2021,WAS,25.0,5.0,9,534,0.016853932584269662,9.8,1.9600000000000002,179.0,<10%
00-0033367,C.J. Board,2021,NYG,28.0,6.0,6,564,0.010638297872340425,9.7,1.6166666666666665,180.0,<10%
00-0036991,Amari Rodgers,2021,GB,22.0,16.0,8,570,0.014035087719298246,9.6,0.6,181.0,<10%
00-0033127,Will Fuller,2021,MIA,27.0,2.0,8,599,0.01335559265442404,8.6,4.3,182.0,<10%
00-0035432,Jason Moore,2021,LAC,26.0,1.0,4,659,0.006069802731411229,8.6,8.6,183.0,<10%
00-0032543,Alex Erickson,2021,CAR,29.0,17.0,4,575,0.006956521739130435,8.5,0.5,184.0,<10%
00-0035891,Cody White,2021,PIT,23.0,6.0,6,653,0.009188361408882083,8.3,1.3833333333333335,185.0,<10%
00-0030663,Willie Snead,2021,CAR/LV,29.0,7.0,8,1178,0.006791171477079796,7.800000000000001,1.1142857142857143,186.0,<10%
00-0033111,Pharoh Cooper,2021,NYG,26.0,8.0,11,564,0.01950354609929078,7.6,0.95,187.0,<10%
00-0033386,Cody Hollister,2021,TEN,28.0,3.0,7,522,0.013409961685823755,7.300000000000001,2.4333333333333336,188.0,<10%
00-0035500,Greg Dortch,2021,ARI,23.0,5.0,3,570,0.005263157894736842,6.9,1.3800000000000001,189.0,<10%
00-0035045,D.J. Montgomery,2021,NYJ,25.0,2.0,6,581,0.010327022375215147,6.6,3.3,190.0,<10%
00-0034132,Christian Blake,2021,ATL,25.0,9.0,9,554,0.016245487364620937,6.5,0.7222222222222222,191.0,<10%
00-0033292,Trent Taylor,2021,CIN,27.0,4.0,3,540,0.005555555555555556,6.1,1.525,192.0,<10%
00-0035645,Gunner Olszewski,2021,NE,25.0,16.0,3,524,0.0057251908396946565,6.0,0.375,194.0,<10%
00-0036382,K.J. Hill,2021,LAC,24.0,6.0,3,659,0.004552352048558422,6.0,1.0,195.0,<10%
00-0035246,J.J. Arcega-Whiteside,2021,PHI,25.0,7.0,5,468,0.010683760683760684,5.6,0.7999999999999999,196.0,<10%
00-0035341,Trenton Irwin,2021,CIN,26.0,5.0,5,540,0.009259259259259259,5.4,1.08,197.0,<10%
00-0031545,Kevin White,2021,NO,29.0,4.0,5,474,0.010548523206751054,4.8,1.2,198.0,<10%
00-0031787,Jake Kumerow,2021,BUF,29.0,7.0,6,623,0.009630818619582664,4.8,0.6857142857142857,199.0,<10%
00-0034317,Keith Kirkwood,2021,CAR,27.0,3.0,7,575,0.01217391304347826,4.7,1.5666666666666667,200.0,<10%
00-0036482,Mike Strachan,2021,IND,24.0,2.0,3,502,0.00597609561752988,4.6,2.3,201.0,<10%
00-0033481,Marcus Kemp,2021,KC,26.0,12.0,5,637,0.007849293563579277,4.4,0.3666666666666667,202.0,<10%
00-0036657,Seth Williams,2021,DEN,21.0,1.0,1,517,0.0019342359767891683,4.4,4.4,203.0,<10%
00-0036630,Tylan Wallace,2021,BAL,22.0,10.0,6,591,0.01015228426395939,4.3,0.43,204.0,<10%
00-0036907,Dazz Newsome,2021,CHI,22.0,3.0,5,524,0.009541984732824428,4.3,1.4333333333333333,205.0,<10%
00-0035359,David Sills,2021,NYG,25.0,4.0,6,564,0.010638297872340425,3.7,0.925,206.0,<10%
00-0035457,Tyron Johnson,2021,JAX/LV,25.0,7.0,5,1186,0.0042158516020236085,3.6,0.5142857142857143,207.0,<10%
